ProductKey,OrderDateKey,CustomerKey,UnitPrice,SalesAmount,EnglishPromotionType
234,20220906,14273,49.99,49.99,No Discount
537,20220906,15930,35.00,35.00,No Discount
528,20220906,15930,4.99,4.99,No Discount
214,20220906,15930,34.99,34.99,No Discount
225,20220906,15930,8.99,8.99,No Discount
535,20220906,16456,24.99,24.99,No Discount
528,20220906,16456,4.99,4.99,No Discount
214,20220906,16456,34.99,34.99,No Discount
535,20220906,21541,24.99,24.99,No Discount
528,20220906,21541,4.99,4.99,No Discount
483,20220906,21541,120.00,120.00,No Discount
536,20220906,20973,29.99,29.99,No Discount
528,20220906,20973,4.99,4.99,No Discount
486,20220906,20973,159.00,159.00,No Discount
539,20220906,14706,24.99,24.99,No Discount
529,20220906,22834,3.99,3.99,No Discount
225,20220906,22834,8.99,8.99,No Discount
528,20220906,22825,4.99,4.99,No Discount
536,20220906,22825,29.99,29.99,No Discount
225,20220906,22825,8.99,8.99,No Discount
217,20220906,22825,34.99,34.99,No Discount
538,20220906,25487,21.49,21.49,No Discount
480,20220906,25487,2.29,2.29,No Discount
484,20220906,25487,7.95,7.95,No Discount
541,20220906,26403,28.99,28.99,No Discount
530,20220906,26403,4.99,4.99,No Discount
484,20220906,26403,7.95,7.95,No Discount
529,20220906,20925,3.99,3.99,No Discount
473,20220906,20925,63.50,63.50,No Discount
530,20220906,25679,4.99,4.99,No Discount
214,20220906,25679,34.99,34.99,No Discount
528,20220906,11225,4.99,4.99,No Discount
537,20220906,11225,35.00,35.00,No Discount
485,20220906,11225,21.98,21.98,No Discount
225,20220906,11225,8.99,8.99,No Discount
537,20220906,13144,35.00,35.00,No Discount
480,20220906,13144,2.29,2.29,No Discount
484,20220906,13144,7.95,7.95,No Discount
472,20220906,17348,63.50,63.50,No Discount
485,20220906,17348,21.98,21.98,No Discount
467,20220906,13061,24.49,24.49,No Discount
485,20220906,13061,21.98,21.98,No Discount
485,20220906,17410,21.98,21.98,No Discount
480,20220906,17410,2.29,2.29,No Discount
225,20220906,12733,8.99,8.99,No Discount
590,20220906,13055,769.49,769.49,No Discount
474,20220906,13055,69.99,69.99,No Discount
225,20220906,13055,8.99,8.99,No Discount
489,20220906,13055,53.99,53.99,No Discount
353,20220906,15769,2319.99,2319.99,No Discount
485,20220906,15769,21.98,21.98,No Discount
214,20220906,15769,34.99,34.99,No Discount
353,20220906,12784,2319.99,2319.99,Volume Discount
485,20220906,12784,21.98,21.98,No Discount
478,20220906,12784,9.99,9.99,No Discount
487,20220906,12784,54.99,54.99,No Discount
353,20220906,15999,2319.99,2319.99,No Discount
214,20220906,15999,34.99,34.99,No Discount
585,20220906,17779,742.35,742.35,No Discount
530,20220906,17779,4.99,4.99,No Discount
541,20220906,17779,28.99,28.99,No Discount
214,20220906,17779,34.99,34.99,No Discount
357,20220906,15121,2319.99,2319.99,Volume Discount
478,20220906,15121,9.99,9.99,No Discount
477,20220906,15121,4.99,4.99,No Discount
581,20220906,21200,1700.99,1700.99,No Discount
231,20220906,21200,49.99,49.99,No Discount
357,20220906,14308,2319.99,2319.99,Volume Discount
477,20220906,14308,4.99,4.99,No Discount
478,20220906,14308,9.99,9.99,No Discount
372,20220906,21558,2443.35,2443.35,No Discount
540,20220906,21558,32.60,32.60,No Discount
355,20220906,14277,2319.99,2319.99,No Discount
575,20220906,26684,2384.07,2384.07,No Discount
214,20220906,26684,34.99,34.99,No Discount
574,20220906,14041,2384.07,2384.07,No Discount
541,20220906,14041,28.99,28.99,No Discount
579,20220906,25955,1214.85,1214.85,No Discount
488,20220906,25955,53.99,53.99,No Discount
605,20220906,23136,539.99,539.99,No Discount
222,20220906,23136,34.99,34.99,No Discount
605,20220906,23365,539.99,539.99,No Discount
384,20220906,21150,1120.49,1120.49,No Discount
231,20220906,21150,49.99,49.99,No Discount
384,20220906,20023,1120.49,1120.49,No Discount
217,20220906,20023,34.99,34.99,No Discount
580,20220906,17860,1700.99,1700.99,No Discount
479,20220906,17860,8.99,8.99,No Discount
477,20220906,17860,4.99,4.99,No Discount
490,20220906,17860,53.99,53.99,No Discount
225,20220906,17860,8.99,8.99,No Discount
582,20220906,18096,1700.99,1700.99,No Discount
214,20220906,18096,34.99,34.99,No Discount
580,20220906,18098,1700.99,1700.99,No Discount
491,20220906,18098,53.99,53.99,No Discount
583,20220906,18120,1700.99,1700.99,No Discount
539,20220906,18120,24.99,24.99,No Discount
582,20220906,17869,1700.99,1700.99,No Discount
222,20220906,17869,34.99,34.99,No Discount
467,20220906,17869,24.49,24.49,No Discount
580,20220906,18056,1700.99,1700.99,No Discount
539,20220906,18056,24.99,24.99,No Discount
382,20220906,20842,1120.49,1120.49,Volume Discount
479,20220906,20842,8.99,8.99,No Discount
477,20220906,20842,4.99,4.99,No Discount
217,20220906,20842,34.99,34.99,No Discount
390,20220906,24217,1120.49,1120.49,No Discount
217,20220906,24217,34.99,34.99,No Discount
491,20220906,24217,53.99,53.99,No Discount
605,20220906,11414,539.99,539.99,No Discount
538,20220906,11414,21.49,21.49,No Discount
489,20220906,11414,53.99,53.99,No Discount
606,20220906,13686,539.99,539.99,No Discount
567,20220906,29460,742.35,742.35,No Discount
479,20220906,29460,8.99,8.99,No Discount
577,20220906,14226,1214.85,1214.85,No Discount
564,20220906,12676,2384.07,2384.07,No Discount
488,20220906,12676,53.99,53.99,No Discount
582,20220907,17973,1700.99,1700.99,No Discount
529,20220907,17973,3.99,3.99,No Discount
539,20220907,17973,24.99,24.99,No Discount
480,20220907,17973,2.29,2.29,No Discount
483,20220907,17973,120.00,120.00,No Discount
363,20220907,18143,2294.99,2294.99,Volume Discount
478,20220907,18143,9.99,9.99,No Discount
477,20220907,18143,4.99,4.99,No Discount
491,20220907,18143,53.99,53.99,No Discount
477,20220907,11498,4.99,4.99,No Discount
225,20220907,11498,8.99,8.99,No Discount
479,20220907,11498,8.99,8.99,No Discount
231,20220907,11215,49.99,49.99,No Discount
528,20220907,21209,4.99,4.99,No Discount
537,20220907,21209,35.00,35.00,No Discount
530,20220907,23012,4.99,4.99,No Discount
476,20220907,22155,69.99,69.99,No Discount
222,20220907,15735,34.99,34.99,No Discount
234,20220907,15735,49.99,49.99,No Discount
228,20220907,13023,49.99,49.99,No Discount
482,20220907,13023,8.99,8.99,No Discount
486,20220907,12697,159.00,159.00,No Discount
488,20220907,12697,53.99,53.99,No Discount
372,20220907,20165,2443.35,2443.35,No Discount
479,20220907,20165,8.99,8.99,No Discount
477,20220907,20165,4.99,4.99,No Discount
217,20220907,20165,34.99,34.99,No Discount
597,20220907,24850,539.99,539.99,No Discount
222,20220907,24850,34.99,34.99,No Discount
231,20220907,24850,49.99,49.99,No Discount
488,20220907,28334,53.99,53.99,No Discount
528,20220907,11661,4.99,4.99,No Discount
535,20220907,11661,24.99,24.99,No Discount
480,20220907,11661,2.29,2.29,Volume Discount
535,20220907,11277,24.99,24.99,No Discount
535,20220907,26500,24.99,24.99,No Discount
536,20220907,23457,29.99,29.99,No Discount
528,20220907,23457,4.99,4.99,No Discount
222,20220907,23457,34.99,34.99,No Discount
536,20220907,22056,29.99,29.99,No Discount
528,20220907,22056,4.99,4.99,No Discount
478,20220907,22352,9.99,9.99,No Discount
478,20220907,11869,9.99,9.99,No Discount
477,20220907,11869,4.99,4.99,No Discount
490,20220907,11869,53.99,53.99,No Discount
478,20220907,21481,9.99,9.99,No Discount
475,20220907,12916,69.99,69.99,No Discount
228,20220907,12916,49.99,49.99,No Discount
478,20220907,14765,9.99,9.99,No Discount
478,20220907,29341,9.99,9.99,No Discount
217,20220907,29341,34.99,34.99,No Discount
490,20220907,29341,53.99,53.99,No Discount
467,20220907,28000,24.49,24.49,Volume Discount
474,20220907,28000,69.99,69.99,No Discount
476,20220907,28045,69.99,69.99,No Discount
228,20220907,28045,49.99,49.99,No Discount
476,20220907,19397,69.99,69.99,No Discount
225,20220907,19397,8.99,8.99,No Discount
477,20220907,17534,4.99,4.99,No Discount
477,20220907,18072,4.99,4.99,No Discount
465,20220907,26177,24.49,24.49,No Discount
477,20220907,26177,4.99,4.99,No Discount
477,20220907,29229,4.99,4.99,No Discount
214,20220907,29229,34.99,34.99,No Discount
528,20220907,16498,4.99,4.99,No Discount
214,20220907,16498,34.99,34.99,No Discount
528,20220907,14550,4.99,4.99,No Discount
217,20220907,14550,34.99,34.99,No Discount
225,20220907,14550,8.99,8.99,No Discount
539,20220907,19190,24.99,24.99,No Discount
480,20220907,19190,2.29,2.29,No Discount
535,20220907,18044,24.99,24.99,No Discount
528,20220907,18044,4.99,4.99,No Discount
480,20220907,18044,2.29,2.29,Volume Discount
529,20220907,19508,3.99,3.99,No Discount
480,20220907,19508,2.29,2.29,No Discount
538,20220907,28463,21.49,21.49,No Discount
477,20220907,19183,4.99,4.99,No Discount
222,20220907,19183,34.99,34.99,No Discount
225,20220907,19183,8.99,8.99,No Discount
538,20220907,29445,21.49,21.49,No Discount
480,20220907,29445,2.29,2.29,No Discount
486,20220907,29445,159.00,159.00,No Discount
538,20220907,25754,21.49,21.49,No Discount
480,20220907,25754,2.29,2.29,No Discount
530,20220907,16464,4.99,4.99,No Discount
217,20220907,16464,34.99,34.99,No Discount
541,20220907,24081,28.99,28.99,No Discount
480,20220907,24081,2.29,2.29,No Discount
530,20220907,24106,4.99,4.99,No Discount
222,20220907,24106,34.99,34.99,No Discount
528,20220907,11306,4.99,4.99,No Discount
537,20220907,11306,35.00,35.00,No Discount
537,20220907,11308,35.00,35.00,No Discount
485,20220907,11308,21.98,21.98,No Discount
214,20220907,11308,34.99,34.99,No Discount
530,20220907,15448,4.99,4.99,No Discount
484,20220907,15448,7.95,7.95,No Discount
485,20220907,18852,21.98,21.98,No Discount
480,20220907,18852,2.29,2.29,No Discount
483,20220907,18852,120.00,120.00,No Discount
485,20220907,13232,21.98,21.98,No Discount
231,20220907,12502,49.99,49.99,No Discount
374,20220907,16770,2443.35,2443.35,No Discount
214,20220907,16770,34.99,34.99,No Discount
600,20220907,19824,539.99,539.99,No Discount
535,20220907,19824,24.99,24.99,No Discount
528,20220907,19824,4.99,4.99,No Discount
214,20220907,19824,34.99,34.99,No Discount
467,20220907,19824,24.49,24.49,Volume Discount
589,20220907,14877,769.49,769.49,No Discount
476,20220907,14877,69.99,69.99,No Discount
234,20220907,14877,49.99,49.99,No Discount
363,20220907,15914,2294.99,2294.99,No Discount
480,20220907,15914,2.29,2.29,No Discount
363,20220907,15989,2294.99,2294.99,No Discount
487,20220907,15989,54.99,54.99,No Discount
484,20220907,15989,7.95,7.95,No Discount
572,20220907,15453,742.35,742.35,Volume Discount
562,20220907,11491,2384.07,2384.07,No Discount
541,20220907,11491,28.99,28.99,No Discount
530,20220907,11491,4.99,4.99,No Discount
222,20220907,11491,34.99,34.99,No Discount
564,20220907,16595,2384.07,2384.07,No Discount
479,20220907,16595,8.99,8.99,No Discount
477,20220907,16595,4.99,4.99,No Discount
465,20220907,16595,24.49,24.49,No Discount
581,20220907,21194,1700.99,1700.99,No Discount
529,20220907,21194,3.99,3.99,No Discount
539,20220907,21194,24.99,24.99,No Discount
386,20220907,17915,1120.49,1120.49,No Discount
214,20220907,17915,34.99,34.99,No Discount
234,20220907,17915,49.99,49.99,No Discount
225,20220907,17915,8.99,8.99,No Discount
386,20220907,17918,1120.49,1120.49,No Discount
217,20220907,17918,34.99,34.99,No Discount
390,20220907,26019,1120.49,1120.49,No Discount
491,20220907,26019,53.99,53.99,No Discount
359,20220907,14673,2294.99,2294.99,No Discount
376,20220907,21226,2443.35,2443.35,No Discount
540,20220907,21226,32.60,32.60,No Discount
480,20220907,21226,2.29,2.29,No Discount
380,20220907,18277,2443.35,2443.35,No Discount
479,20220907,18277,8.99,8.99,No Discount
477,20220907,18277,4.99,4.99,No Discount
217,20220907,18277,34.99,34.99,No Discount
575,20220907,26532,2384.07,2384.07,No Discount
477,20220907,26532,4.99,4.99,No Discount
479,20220907,26532,8.99,8.99,No Discount
578,20220907,25910,1214.85,1214.85,No Discount
225,20220907,25910,8.99,8.99,No Discount
581,20220907,21267,1700.99,1700.99,No Discount
222,20220907,21267,34.99,34.99,No Discount
582,20220907,18059,1700.99,1700.99,No Discount
477,20220907,18059,4.99,4.99,No Discount
479,20220907,18059,8.99,8.99,No Discount
384,20220907,24212,1120.49,1120.49,No Discount
222,20220907,24212,34.99,34.99,No Discount
581,20220907,17864,1700.99,1700.99,No Discount
234,20220907,17864,49.99,49.99,No Discount
565,20220907,14324,742.35,742.35,No Discount
222,20220907,14324,34.99,34.99,No Discount
357,20220908,18139,2319.99,2319.99,Volume Discount
485,20220908,18139,21.98,21.98,No Discount
478,20220908,18139,9.99,9.99,No Discount
477,20220908,18139,4.99,4.99,No Discount
357,20220908,13783,2319.99,2319.99,No Discount
485,20220908,13783,21.98,21.98,No Discount
217,20220908,13783,34.99,34.99,No Discount
357,20220908,18131,2319.99,2319.99,No Discount
480,20220908,18131,2.29,2.29,No Discount
539,20220908,14686,24.99,24.99,No Discount
539,20220908,15136,24.99,24.99,No Discount
480,20220908,15136,2.29,2.29,No Discount
538,20220908,25263,21.49,21.49,No Discount
529,20220908,25263,3.99,3.99,No Discount
217,20220908,25263,34.99,34.99,No Discount
477,20220908,20406,4.99,4.99,No Discount
487,20220908,20406,54.99,54.99,No Discount
475,20220908,22151,69.99,69.99,No Discount
471,20220908,22151,63.50,63.50,No Discount
530,20220908,28218,4.99,4.99,No Discount
479,20220908,28218,8.99,8.99,No Discount
477,20220908,28218,4.99,4.99,No Discount
357,20220908,18137,2319.99,2319.99,No Discount
478,20220908,18137,9.99,9.99,No Discount
477,20220908,18137,4.99,4.99,No Discount
225,20220908,18137,8.99,8.99,No Discount
359,20220908,16448,2294.99,2294.99,No Discount
480,20220908,16448,2.29,2.29,No Discount
357,20220908,16262,2319.99,2319.99,No Discount
477,20220908,16262,4.99,4.99,No Discount
478,20220908,16262,9.99,9.99,No Discount
214,20220908,16262,34.99,34.99,No Discount
587,20220908,14709,769.49,769.49,No Discount
228,20220908,14709,49.99,49.99,No Discount
529,20220908,11159,3.99,3.99,No Discount
480,20220908,11159,2.29,2.29,No Discount
530,20220908,29003,4.99,4.99,No Discount
529,20220908,28641,3.99,3.99,No Discount
539,20220908,28641,24.99,24.99,No Discount
487,20220908,28641,54.99,54.99,No Discount
541,20220908,13941,28.99,28.99,No Discount
535,20220908,11019,24.99,24.99,No Discount
225,20220908,11520,8.99,8.99,No Discount
538,20220908,11520,21.49,21.49,No Discount
540,20220908,13707,32.60,32.60,No Discount
472,20220908,13707,63.50,63.50,No Discount
529,20220908,13707,3.99,3.99,No Discount
540,20220908,24974,32.60,32.60,No Discount
529,20220908,24974,3.99,3.99,No Discount
473,20220908,24974,63.50,63.50,No Discount
536,20220908,12945,29.99,29.99,No Discount
475,20220908,28575,69.99,69.99,No Discount
477,20220908,13290,4.99,4.99,No Discount
481,20220908,13290,8.99,8.99,No Discount
477,20220908,18498,4.99,4.99,No Discount
228,20220908,18498,49.99,49.99,No Discount
477,20220908,11300,4.99,4.99,No Discount
488,20220908,11300,53.99,53.99,No Discount
528,20220908,21489,4.99,4.99,No Discount
480,20220908,21489,2.29,2.29,Volume Discount
528,20220908,19750,4.99,4.99,No Discount
214,20220908,19750,34.99,34.99,No Discount
485,20220908,13879,21.98,21.98,No Discount
485,20220908,13863,21.98,21.98,No Discount
228,20220908,13863,49.99,49.99,No Discount
528,20220908,14687,4.99,4.99,No Discount
485,20220908,14687,21.98,21.98,No Discount
491,20220908,14687,53.99,53.99,No Discount
528,20220908,19349,4.99,4.99,No Discount
536,20220908,19349,29.99,29.99,No Discount
214,20220908,19349,34.99,34.99,No Discount
485,20220908,17215,21.98,21.98,No Discount
478,20220908,17215,9.99,9.99,No Discount
477,20220908,22657,4.99,4.99,No Discount
217,20220908,22657,34.99,34.99,No Discount
529,20220908,16468,3.99,3.99,No Discount
539,20220908,16468,24.99,24.99,No Discount
214,20220908,16468,34.99,34.99,No Discount
539,20220908,19461,24.99,24.99,No Discount
536,20220908,18018,29.99,29.99,No Discount
485,20220908,18018,21.98,21.98,No Discount
529,20220908,23627,3.99,3.99,No Discount
217,20220908,23627,34.99,34.99,No Discount
529,20220908,25631,3.99,3.99,No Discount
217,20220908,25631,34.99,34.99,No Discount
541,20220908,23911,28.99,28.99,No Discount
530,20220908,23911,4.99,4.99,No Discount
480,20220908,23911,2.29,2.29,Volume Discount
530,20220908,16543,4.99,4.99,No Discount
225,20220908,16543,8.99,8.99,No Discount
485,20220908,14092,21.98,21.98,No Discount
222,20220908,14092,34.99,34.99,No Discount
528,20220908,11814,4.99,4.99,No Discount
537,20220908,11814,35.00,35.00,No Discount
480,20220908,11814,2.29,2.29,No Discount
225,20220908,12534,8.99,8.99,No Discount
217,20220908,11565,34.99,34.99,No Discount
477,20220908,12600,4.99,4.99,No Discount
478,20220908,12600,9.99,9.99,No Discount
214,20220908,12600,34.99,34.99,No Discount
596,20220908,16080,539.99,539.99,No Discount
535,20220908,16080,24.99,24.99,No Discount
480,20220908,16080,2.29,2.29,No Discount
588,20220908,14874,769.49,769.49,No Discount
222,20220908,14874,34.99,34.99,No Discount
590,20220908,14757,769.49,769.49,Volume Discount
474,20220908,14757,69.99,69.99,No Discount
359,20220908,15934,2294.99,2294.99,No Discount
478,20220908,15934,9.99,9.99,No Discount
477,20220908,15934,4.99,4.99,No Discount
487,20220908,15934,54.99,54.99,No Discount
353,20220908,15770,2319.99,2319.99,No Discount
537,20220908,15770,35.00,35.00,No Discount
528,20220908,15770,4.99,4.99,No Discount
485,20220908,15770,21.98,21.98,No Discount
478,20220908,15770,9.99,9.99,No Discount
477,20220908,15770,4.99,4.99,No Discount
361,20220908,15518,2294.99,2294.99,No Discount
485,20220908,15518,21.98,21.98,No Discount
478,20220908,15518,9.99,9.99,No Discount
477,20220908,15518,4.99,4.99,No Discount
361,20220908,12881,2294.99,2294.99,No Discount
537,20220908,12881,35.00,35.00,No Discount
361,20220908,15998,2294.99,2294.99,No Discount
485,20220908,15998,21.98,21.98,No Discount
487,20220908,15998,54.99,54.99,No Discount
574,20220908,26221,2384.07,2384.07,No Discount
222,20220908,26221,34.99,34.99,No Discount
576,20220908,11432,2384.07,2384.07,No Discount
222,20220908,11432,34.99,34.99,No Discount
231,20220908,11432,49.99,49.99,No Discount
583,20220908,21197,1700.99,1700.99,No Discount
214,20220908,21197,34.99,34.99,No Discount
605,20220908,27706,539.99,539.99,No Discount
479,20220908,27706,8.99,8.99,No Discount
477,20220908,27706,4.99,4.99,No Discount
604,20220908,24176,539.99,539.99,No Discount
222,20220908,24176,34.99,34.99,No Discount
467,20220908,24176,24.49,24.49,No Discount
576,20220908,27092,2384.07,2384.07,No Discount
479,20220908,27092,8.99,8.99,No Discount
477,20220908,27092,4.99,4.99,No Discount
228,20220908,27092,49.99,49.99,No Discount
606,20220908,23394,539.99,539.99,No Discount
606,20220908,24017,539.99,539.99,Volume Discount
477,20220908,24017,4.99,4.99,No Discount
479,20220908,24017,8.99,8.99,No Discount
561,20220908,18139,2384.07,2384.07,No Discount
479,20220908,18139,8.99,8.99,No Discount
477,20220908,18139,4.99,4.99,No Discount
225,20220908,18139,8.99,8.99,No Discount
566,20220908,14103,742.35,742.35,No Discount
479,20220908,14103,8.99,8.99,No Discount
477,20220908,14103,4.99,4.99,No Discount
568,20220908,29456,742.35,742.35,No Discount
479,20220908,29456,8.99,8.99,No Discount
225,20220908,29456,8.99,8.99,No Discount
477,20220908,29456,4.99,4.99,No Discount
589,20220909,15169,769.49,769.49,No Discount
476,20220909,15169,69.99,69.99,No Discount
225,20220909,15169,8.99,8.99,No Discount
581,20220909,17947,1700.99,1700.99,No Discount
234,20220909,17947,49.99,49.99,No Discount
582,20220909,22503,1700.99,1700.99,No Discount
237,20220909,22503,49.99,49.99,No Discount
465,20220909,22503,24.49,24.49,No Discount
357,20220909,18132,2319.99,2319.99,Volume Discount
478,20220909,18132,9.99,9.99,No Discount
477,20220909,18132,4.99,4.99,No Discount
363,20220909,12501,2294.99,2294.99,No Discount
478,20220909,12501,9.99,9.99,No Discount
477,20220909,12501,4.99,4.99,No Discount
214,20220909,12501,34.99,34.99,No Discount
359,20220909,16205,2294.99,2294.99,No Discount
485,20220909,16205,21.98,21.98,No Discount
353,20220909,18183,2319.99,2319.99,No Discount
478,20220909,18183,9.99,9.99,No Discount
477,20220909,18183,4.99,4.99,No Discount
484,20220909,18183,7.95,7.95,No Discount
355,20220909,18133,2319.99,2319.99,No Discount
485,20220909,18133,21.98,21.98,No Discount
489,20220909,18133,53.99,53.99,No Discount
535,20220909,13621,24.99,24.99,No Discount
528,20220909,13621,4.99,4.99,No Discount
222,20220909,13621,34.99,34.99,No Discount
465,20220909,13621,24.49,24.49,No Discount
539,20220909,17303,24.99,24.99,No Discount
529,20220909,17303,3.99,3.99,No Discount
214,20220909,17303,34.99,34.99,No Discount
463,20220909,17303,24.49,24.49,No Discount
536,20220909,17282,29.99,29.99,No Discount
528,20220909,17282,4.99,4.99,No Discount
480,20220909,17282,2.29,2.29,No Discount
537,20220909,27144,35.00,35.00,No Discount
528,20220909,27144,4.99,4.99,No Discount
528,20220909,21360,4.99,4.99,No Discount
222,20220909,21360,34.99,34.99,No Discount
488,20220909,21360,53.99,53.99,No Discount
529,20220909,11758,3.99,3.99,No Discount
480,20220909,11758,2.29,2.29,No Discount
465,20220909,13034,24.49,24.49,No Discount
222,20220909,13034,34.99,34.99,No Discount
361,20220909,18136,2294.99,2294.99,No Discount
217,20220909,18136,34.99,34.99,No Discount
374,20220909,16475,2443.35,2443.35,No Discount
479,20220909,16475,8.99,8.99,No Discount
477,20220909,16475,4.99,4.99,No Discount
217,20220909,16475,34.99,34.99,No Discount
529,20220909,11201,3.99,3.99,No Discount
217,20220909,11201,34.99,34.99,No Discount
234,20220909,11201,49.99,49.99,No Discount
529,20220909,29330,3.99,3.99,No Discount
214,20220909,29330,34.99,34.99,No Discount
529,20220909,27225,3.99,3.99,No Discount
465,20220909,27225,24.49,24.49,No Discount
529,20220909,11506,3.99,3.99,No Discount
214,20220909,11506,34.99,34.99,No Discount
234,20220909,11832,49.99,49.99,No Discount
529,20220909,14341,3.99,3.99,No Discount
539,20220909,14341,24.99,24.99,No Discount
480,20220909,14341,2.29,2.29,No Discount
484,20220909,14341,7.95,7.95,No Discount
528,20220909,26535,4.99,4.99,No Discount
535,20220909,26535,24.99,24.99,No Discount
214,20220909,26535,34.99,34.99,No Discount
535,20220909,25345,24.99,24.99,No Discount
528,20220909,11185,4.99,4.99,No Discount
535,20220909,11185,24.99,24.99,No Discount
484,20220909,11185,7.95,7.95,No Discount
486,20220909,11185,159.00,159.00,No Discount
528,20220909,22783,4.99,4.99,No Discount
536,20220909,22783,29.99,29.99,No Discount
214,20220909,22783,34.99,34.99,No Discount
478,20220909,21716,9.99,9.99,No Discount
477,20220909,21716,4.99,4.99,No Discount
474,20220909,18825,69.99,69.99,No Discount
482,20220909,18825,8.99,8.99,No Discount
477,20220909,18531,4.99,4.99,No Discount
535,20220909,18037,24.99,24.99,No Discount
465,20220909,18037,24.49,24.49,No Discount
535,20220909,17888,24.99,24.99,No Discount
528,20220909,17888,4.99,4.99,No Discount
225,20220909,21867,8.99,8.99,No Discount
477,20220909,21867,4.99,4.99,No Discount
528,20220909,11213,4.99,4.99,No Discount
537,20220909,11213,35.00,35.00,No Discount
214,20220909,11213,34.99,34.99,No Discount
485,20220909,13030,21.98,21.98,No Discount
487,20220909,13030,54.99,54.99,No Discount
355,20220909,15781,2319.99,2319.99,No Discount
485,20220909,15781,21.98,21.98,No Discount
217,20220909,15781,34.99,34.99,No Discount
234,20220909,15781,49.99,49.99,No Discount
361,20220909,17175,2294.99,2294.99,No Discount
528,20220909,17175,4.99,4.99,No Discount
537,20220909,17175,35.00,35.00,No Discount
357,20220909,15542,2319.99,2319.99,Volume Discount
477,20220909,15542,4.99,4.99,No Discount
478,20220909,15542,9.99,9.99,No Discount
363,20220909,16079,2294.99,2294.99,No Discount
485,20220909,16079,21.98,21.98,No Discount
484,20220909,16079,7.95,7.95,No Discount
355,20220909,15941,2319.99,2319.99,No Discount
480,20220909,15941,2.29,2.29,No Discount
355,20220909,15952,2319.99,2319.99,No Discount
485,20220909,15952,21.98,21.98,No Discount
237,20220909,15952,49.99,49.99,No Discount
359,20220909,15959,2294.99,2294.99,No Discount
528,20220909,15959,4.99,4.99,No Discount
537,20220909,15959,35.00,35.00,No Discount
569,20220909,17778,742.35,742.35,No Discount
481,20220909,17778,8.99,8.99,No Discount
562,20220909,26209,2384.07,2384.07,No Discount
580,20220909,15042,1700.99,1700.99,No Discount
217,20220909,15042,34.99,34.99,No Discount
388,20220909,26131,1120.49,1120.49,No Discount
477,20220909,26131,4.99,4.99,No Discount
479,20220909,26131,8.99,8.99,No Discount
222,20220909,26131,34.99,34.99,No Discount
353,20220909,14681,2319.99,2319.99,No Discount
485,20220909,14681,21.98,21.98,No Discount
478,20220909,14681,9.99,9.99,No Discount
363,20220909,14263,2294.99,2294.99,No Discount
537,20220909,14263,35.00,35.00,No Discount
353,20220909,12037,2319.99,2319.99,No Discount
528,20220909,12037,4.99,4.99,No Discount
537,20220909,12037,35.00,35.00,No Discount
480,20220909,12037,2.29,2.29,No Discount
483,20220909,12037,120.00,120.00,No Discount
361,20220909,14235,2294.99,2294.99,No Discount
485,20220909,14235,21.98,21.98,No Discount
478,20220909,14235,9.99,9.99,No Discount
572,20220909,29242,742.35,742.35,No Discount
214,20220909,29242,34.99,34.99,No Discount
575,20220909,26718,2384.07,2384.07,No Discount
479,20220909,26718,8.99,8.99,No Discount
225,20220909,26718,8.99,8.99,No Discount
477,20220909,26718,4.99,4.99,No Discount
563,20220909,26698,2384.07,2384.07,No Discount
481,20220909,26698,8.99,8.99,Volume Discount
577,20220909,25909,1214.85,1214.85,No Discount
541,20220909,25909,28.99,28.99,No Discount
530,20220909,25909,4.99,4.99,No Discount
222,20220909,25909,34.99,34.99,No Discount
388,20220909,21144,1120.49,1120.49,No Discount
479,20220909,21144,8.99,8.99,No Discount
477,20220909,21144,4.99,4.99,No Discount
490,20220909,21144,53.99,53.99,No Discount
388,20220909,21155,1120.49,1120.49,No Discount
222,20220909,21155,34.99,34.99,No Discount
581,20220909,18050,1700.99,1700.99,No Discount
234,20220909,18050,49.99,49.99,No Discount
382,20220909,20845,1120.49,1120.49,No Discount
491,20220909,20845,53.99,53.99,No Discount
581,20220909,17862,1700.99,1700.99,No Discount
237,20220909,17862,49.99,49.99,No Discount
605,20220909,24027,539.99,539.99,No Discount
479,20220909,24027,8.99,8.99,No Discount
477,20220909,24027,4.99,4.99,No Discount
484,20220909,24027,7.95,7.95,No Discount
574,20220909,28703,2384.07,2384.07,No Discount
214,20220909,28703,34.99,34.99,No Discount
563,20220909,11429,2384.07,2384.07,No Discount
477,20220909,11429,4.99,4.99,No Discount
479,20220909,11429,8.99,8.99,No Discount
222,20220909,11429,34.99,34.99,No Discount
566,20220909,14322,742.35,742.35,No Discount
561,20220909,12341,2384.07,2384.07,No Discount
541,20220909,12341,28.99,28.99,No Discount
530,20220909,12341,4.99,4.99,No Discount
465,20220909,12341,24.49,24.49,No Discount
491,20220909,12341,53.99,53.99,No Discount
582,20220910,25737,1700.99,1700.99,No Discount
529,20220910,25737,3.99,3.99,No Discount
539,20220910,25737,24.99,24.99,No Discount
217,20220910,25737,34.99,34.99,No Discount
483,20220910,11212,120.00,120.00,No Discount
538,20220910,25269,21.49,21.49,No Discount
480,20220910,25269,2.29,2.29,No Discount
528,20220910,24610,4.99,4.99,No Discount
214,20220910,24610,34.99,34.99,No Discount
477,20220910,19748,4.99,4.99,No Discount
477,20220910,22916,4.99,4.99,No Discount
491,20220910,22916,53.99,53.99,No Discount
